cadcallid,street,beat,search_duration,stoptime,race,resident,gender,age_range,stoplocation,search_initiated,Reasons_For_Stop_Equipment_Violation,Reasons_For_Stop_Investigative_Violation_Equipment_Violation,Reasons_For_Stop_Investigative_Violation,Reasons_For_Stop_Investigative_Violation_Call_For_Service,Reasons_For_Stop_Investigative_Violation_Detective_or_Crime_Bulletin,Reasons_For_Stop_Investigative_Violation_Officer_Initiative,Reasons_For_Stop_Investigative_Violation_Other,Reasons_For_Stop_Interstate_Highway_Stop,Reasons_For_Stop_Investigative_Violation_RS_Drug_Activity,Reasons_For_Stop_Investigative_Violation_ALPR_Hit_or_Warrant,Reasons_For_Stop_Investigative_Violation_Matching_Suspect_Description,Reasons_For_Stop_Investigative_Violation_Observed_Crime,Reasons_For_Stop_License_or_Registration_Violation,Reasons_For_Stop_License_Plate_Violation,Reasons_For_Stop_Moving_Violation_Commercial_Vehicle_Enforcement,Reasons_For_Stop_Moving_Violation_Follow_Too_Close,Reasons_For_Stop_Moving_Violation_Fail_to_Signal,Reasons_For_Stop_Moving_Violation_Lane_Violation,Reasons_For_Stop_Moving_Violation,Reasons_For_Stop_Moving_Violation_Other,Reasons_For_Stop_Moving_Violation_Speed,Reasons_For_Stop_NA_Not_Applicable,Reasons_For_Search_Consent,Reasons_For_Search_Inventory,Reasons_For_Search_Drug/Alcohol_Odor,Reasons_For_Search_Incident_to_Arrest,Reasons_For_Search_Plain_View_Contraband,Reasons_For_Search_Reasonable_Suspicion-Weapon,Reasons_For_Search_Drug_Dog_Alert,Reasons_For_Search_Other,Reasons_For_Search_NA_No_Search_Conducted,Discovery_of_Contraband_Type_of_Contraband_Found_Drugs/Alcohol/Paraphernalia,Discovery_of_Contraband_Type_of_Contraband_Found_Currency,Discovery_of_Contraband_Type_of_Contraband_Found_Weapon,Discovery_of_Contraband_Type_of_Contraband_Found_Stolen_Property,Discovery_of_Contraband_Type_of_Contraband_Found_Other,Discovery_of_Contraband_Type_of_Contraband_Found_NA_or_No_Contraband_Found,Result_of_Stop_Citation,Result_of_Stop_Citation_Moving,Result_of_Stop_Citation_Equipment,Result_of_Stop_Citation_License_or_Registration,Result_of_Stop_Warning,Result_of_Stop_Warning_Moving,Result_of_Stop_Warning_Equipment,Result_of_Stop_Warning_License_or_Registration,Result_of_Stop_Arrest,Result_of_Stop_No_Action,Result_of_Stop_Other,Result_of_Arrest_Warrant,Result_of_Arrest_Drug_Violation,Result_of_Arrest_Resisting_Arrest,Result_of_Arrest_Offense_Against_Person,Result_of_Arrest_Traffic_Violation,Result_of_Arrest_DWI/BAC,Result_of_Arrest_Property_Crime,Result_of_Arrest_Other,Result_of_Arrest_Driver_Not_Arrested,Area_of_Search_Driver_Only,Area_of_Search_Property_Only,Area_of_Search_Driver_and_Property,Area_of_Search_No_Search
2021240085,S HWY 63 SB/DISCOVERY PKWY OFFR SB,80S ,,9/21/2021 15:49,W ,N   ,F,30-39,US Highway,N   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021086862,E BROADWAY/N FIFTH ST,70D ,,4/11/2021 1:23,W ,N   ,M,18-29,City Street,N   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021314479,S PROVIDENCE RD,50E ,,12/15/2021 23:58,W ,Y   ,M,18-29,City Street,N   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021296611,I70 W,10W ,,11/24/2021 13:20,H ,N   ,M,40+,Interstate Highway,N   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021240415,HANOVER BLVD/FLANDERS CT,40E ,,9/21/2021 23:50,B ,Y   ,M,18-29,City Street,N   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021268703,ORCHARD LN/MCKEE ST,40E ,,10/22/2021 23:43,B ,Y   ,F,18-29,City Street,N   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021045736,LINCOLN DR,20W ,0-15 MINUTES,2/23/2021 22:02,B ,Y   ,M,18-29,City Street,Y   ,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
2021235350,N GARTH AVE,20W ,,9/16/2021 10:30,B ,Y   ,M,40+,City Street,N   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021121553,E BUSINESS LOOP 70/CHARLES ST,40W ,,5/19/2021 10:40,B ,Y   ,F,30-39,State Highway,N   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021120521,E BUSINESS LOOP 70/CONLEY RD,80N ,,5/18/2021 10:39,W ,Y   ,M,40+,State Highway,N   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021296640,I70 W,10E ,,11/24/2021 13:34,W ,N   ,F,18-29,Interstate Highway,N   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021254784,S PROVIDENCE RD/CARTER LN,60E ,,10/7/2021 11:36,W ,Y   ,M,40+,City Street,N   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021224733,S OLD 63/E BROADWAY,80S ,,9/5/2021 10:53,W ,N   ,F,30-39,City Street,N   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021326432,S STADIUM BLVD/COLLEGE PARK DR,50E ,,12/30/2021 21:06,O ,Y   ,F,40+,State Highway,N   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021259656,BROWN STATION RD/BLUE RIDGE RD,30N ,,10/12/2021 20:06,W ,Y   ,M,18-29,City Street,N   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021196522,RANGE LINE ST/BIG BEAR BLVD,30S ,,8/5/2021 21:57,W ,Y   ,F,30-39,City Street,N   ,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021002738,BERNADETTE DR/N STADIUM BLVD,10W ,,1/4/2021 21:28,W ,Y   ,M,18-29,City Street,N   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021301032,S WEST BLVD/PROSPECT ST,50E ,,11/30/2021 13:14,B ,Y   ,F,18-29,City Street,N   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021167736,OAKLAND GRAVEL RD/OAKFIELD DR,30S ,,7/6/2021 10:40,W ,Y   ,F,40+,City Street,N   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021140313,N PROVIDENCE RD/E ASH ST,50E ,,6/8/2021 22:03,B ,Y   ,F,18-29,City Street,N   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021066274,W WORLEY ST/MCBAINE AVE,20W ,,3/18/2021 22:38,B ,Y   ,F,18-29,City Street,N   ,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021202002,E NIFONG BLVD,60E ,,8/11/2021 21:02,B ,Y   ,M,Under 18,City Street,N   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021014461,PARIS RD/HATHMAN PL,40W ,,1/17/2021 23:49,W ,Y   ,F,18-29,City Street,N   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021249947,PARIS RD,30N ,0-15 MINUTES,10/2/2021 2:55,W ,Y   ,M,18-29,City Street,Y   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2021231016,N SEVENTH ST/ALTON AVE,20E ,,9/11/2021 20:45,W ,Y   ,M,18-29,City Street,N   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021006588,E STADIUM BLVD/S OLD 63,80S ,,1/8/2021 22:56,W ,Y   ,M,18-29,City Street,N   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021021256,RANGE LINE ST/BIG BEAR BLVD,30S ,,1/25/2021 21:54,W ,N   ,F,18-29,State Highway,N   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021236896,E WALNUT ST/N NINTH ST,70D ,,9/17/2021 22:12,B ,Y   ,M,18-29,City Street,N   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021317106,E BUSINESS LOOP 70,80N ,,12/19/2021 1:37,H ,N   ,M,18-29,City Street,N   ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021310307,W BUSINESS LOOP 70/I70 E,10W ,,12/11/2021 1:59,W ,N   ,M,30-39,Interstate Highway,N   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021074154,E BUSINESS LOOP 70/FAY ST,20E ,,3/27/2021 21:20,W ,Y   ,M,18-29,City Street,    ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021134876,W VAWTER SCHOOL RD/SCOTT BLVD,60W ,,6/2/2021 22:39,B ,Y   ,F,30-39,City Street,N   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021192179,E STADIUM BLVD/S OLD 63,80S ,,7/31/2021 22:22,B ,Y   ,M,30-39,City Street,N   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021294693,CHAPEL HILL RD/S FAIRVIEW RD,50W ,,11/22/2021 13:22,W ,Y   ,F,40+,City Street,N   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021126147,W ASH ST,50E ,,5/24/2021 14:45,W ,Y   ,F,30-39,City Street,N   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021084185,PARK AVE/ROGERS ST,20E ,,4/8/2021 7:34,W ,Y   ,M,40+,City Street,N   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021010396,S PROVIDENCE RD/E STADIUM BLVD,60E ,,1/13/2021 12:07,W ,N   ,M,40+,City Street,N   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021283297,N GARTH AVE/GIPSON CT,10E ,,11/9/2021 8:23,W ,Y   ,M,40+,City Street,N   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021206575,LICHFIELD DR/THAMES CT,10E ,,8/17/2021 0:04,W ,N   ,F,18-29,City Street,N   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021168032,OAKLAND RIDGE DR/OAKLAND GRAVEL RD,30S ,,7/6/2021 16:23,B ,Y   ,F,30-39,City Street,N   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021052502,E BROADWAY/TRIMBLE RD,80S ,,3/3/2021 12:49,W ,Y   ,F,18-29,City Street,N   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021065426,N COLLEGE AVE/E WALNUT ST,70,,3/17/2021 22:04,W ,Y   ,M,18-29,City Street,N   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021110139,SCOTT BLVD/ESTHER LEE CT,50W ,,5/6/2021 17:58,W ,Y   ,M,40+,City Street,N   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021130600,N PROVIDENCE RD,20E ,,5/29/2021 0:32,W ,Y   ,F,18-29,City Street,N   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021279962,W WORLEY ST,20W ,,11/5/2021 10:45,B ,Y   ,M,18-29,City Street,N   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021126183,W ASH ST/BERNADETTE DR,50E ,,5/24/2021 15:22,W ,N   ,F,30-39,City Street,N   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021096624,E STADIUM BLVD/S COLLEGE AVE,MUG2,,4/21/2021 16:48,W ,N   ,M,40+,State Highway,N   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021170371,N HWY 63 NB/CONNECTOR OFFR EB,80N ,,7/8/2021 23:26,B ,N   ,M,30-39,US Highway,N   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021229206,E BROADWAY/S ANN ST,70E ,,9/10/2021 2:44,W ,N   ,M,30-39,City Street,N   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021315374,W WORLEY ST/OAK ST,20W ,,12/16/2021 23:35,W ,Y   ,F,30-39,City Street,N   ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021309291,CONLEY RD/CONNECTOR,80N ,,12/9/2021 22:41,W ,Y   ,M,18-29,City Street,N   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021060475,W WORLEY ST/N STADIUM BLVD,10W ,,3/11/2021 23:41,B ,Y   ,F,18-29,City Street,N   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021185936,SMILEY LN/QUINTON CT,30N ,,7/25/2021 10:52,W ,Y   ,M,40+,City Street,N   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021085980,UNIVERSITY AVE/MATTHEWS ST,MUG2,,4/9/2021 23:47,W ,Y   ,F,18-29,City Street,N   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021048694,S PROVIDENCE RD,60E ,,2/27/2021 0:07,W ,Y   ,M,18-29,City Street,N   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021013744,E BUSINESS LOOP 70,20E ,,1/16/2021 22:48,W ,N   ,M,18-29,City Street,N   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021131920,S WEST BLVD/MAUPIN RD,50E ,,5/30/2021 16:09,W ,N   ,M,18-29,City Street,N   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021085946,UNIVERSITY AVE/S COLLEGE AVE,MUG2,,4/9/2021 22:44,W ,Y   ,M,Under 18,City Street,N   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021108987,PARIS RD/AMMONETTE ST,70E ,,5/5/2021 13:06,W ,Y   ,F,18-29,City Street,N   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021057000,W BROADWAY/ROTHWELL DR,50W ,,3/8/2021 10:52,B ,Y   ,M,40+,City Street,N   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021211260,LOCUST ST/HITT ST,70D ,,8/22/2021 0:50,W ,Y   ,M,18-29,City Street,N   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021319452,REGAL WAY/THORNBROOK PKWY,60W ,,12/21/2021 20:58,W ,Y   ,M,18-29,City Street,N   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021186740,WESTWINDS DR/S WEST BLVD,50E ,,7/26/2021 10:22,W ,Y   ,M,40+,City Street,N   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021019396,N COLLEGE AVE/SMITH ST,70,,1/23/2021 13:31,W ,N   ,F,18-29,City Street,N   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021071801,CLARK LN/HANOVER BLVD,40E ,0-15 MINUTES,3/25/2021 9:32,B ,Y   ,F,18-29,City Street,Y   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2021141451,N STADIUM BLVD/BERNADETTE DR,10W ,0-15 MINUTES,6/10/2021 2:30,B ,N   ,M,18-29,City Street,Y   ,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
2021296498,I70 W,10E ,,11/24/2021 11:48,W ,N   ,M,40+,City Street,N   ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021105050,PARIS RD/EAST BROWN STATION RD,40W ,,4/30/2021 21:56,B ,Y   ,M,18-29,City Street,N   ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
